codigo_rota,peso_real_somado,veiculo,capacidade_max
B_RS_20240203_B-CAR-00058,55712.01530040086,CARRETA,28000.0
B_RS_20240228_B-CAR-00000,55299.138292727075,CARRETA,28000.0
B_RS_20240202_B-TRK-00030,27796.791643786895,TRUCK,14000.0
B_SC_20240219_B-TRK-00030,27247.43679250515,TRUCK,14000.0
B_SC_20240403_B-TRK-00068,25672.768743464145,TRUCK,14000.0
B_RS_20240214_B-TRK-00036,25524.244678075916,TRUCK,14000.0
B_PR_20240229_B-TRK-00135,26599.550971707984,TRUCK,14000.0
B_RS_20240219_B-CAR-00052,58256.87970330895,CARRETA,28000.0
B_SC_20240408_B-CAR-00001,57155.30094570708,CARRETA,28000.0
B_SC_20240207_B-TRK-00130,26827.366968913288,TRUCK,14000.0
B_RS_20240224_B-TRK-00012,27591.361869182183,TRUCK,14000.0
B_RS_20240426_B-CAR-00053,54803.804533042436,CARRETA,28000.0
B_SC_20240426_B-CAR-00011,58965.111423547874,CARRETA,28000.0
B_PR_20240408_B-TRK-00044,28268.163721050583,TRUCK,14000.0
B_RS_20240214_B-TRK-00006,27460.189292494702,TRUCK,14000.0
B_SC_20240224_B-CAR-00050,53325.12874920075,CARRETA,28000.0
B_PR_20240430_B-CAR-00043,59306.727607116045,CARRETA,28000.0
B_RS_20240217_B-TRK-00120,28312.355370076275,TRUCK,14000.0
B_RS_20240413_B-CAR-00016,54389.83064548643,CARRETA,28000.0
B_PR_20240203_B-TRK-00076,28325.398393582007,TRUCK,14000.0
B_PR_20240208_B-TRK-00108,25536.380135567277,TRUCK,14000.0
B_PR_20240201_B-CAR-00049,54052.34453020728,CARRETA,28000.0
B_SC_20240203_B-CAR-00051,59748.62121775692,CARRETA,28000.0
B_PR_20240401_B-CAR-00047,52847.188520602955,CARRETA,28000.0
B_PR_20240412_B-CAR-00031,57797.67525683819,CARRETA,28000.0
B_SC_20240411_B-TRK-00036,27982.78175052685,TRUCK,14000.0
B_RS_20240405_B-CAR-00014,53816.46640654118,CARRETA,28000.0
B_PR_20240226_B-CAR-00044,55141.094514880155,CARRETA,28000.0
B_RS_20240205_B-CAR-00054,58532.65615099633,CARRETA,28000.0
B_SC_20240401_B-CAR-00055,53441.12720324292,CARRETA,28000.0
B_SC_20240229_B-CAR-00053,54475.266957694046,CARRETA,28000.0
B_RS_20240410_B-CAR-00056,53950.36126269916,CARRETA,28000.0
B_RS_20240214_B-CAR-00042,57634.565159938385,CARRETA,28000.0
B_SC_20240217_B-TRK-00043,27587.50031983845,TRUCK,14000.0
B_SC_20240402_B-CAR-00041,59933.57600427563,CARRETA,28000.0
B_PR_20240214_B-CAR-00036,57220.89895960378,CARRETA,28000.0
B_PR_20240416_B-TRK-00093,27886.647071495332,TRUCK,14000.0
B_SC_20240222_B-CAR-00037,54621.00694621361,CARRETA,28000.0
B_PR_20240403_B-TRK-00128,26627.555977033313,TRUCK,14000.0
B_PR_20240207_B-TRK-00018,25828.467325700927,TRUCK,14000.0
B_RS_20240229_B-TRK-00008,27474.149519990002,TRUCK,14000.0
B_PR_20240224_B-CAR-00037,55015.62943446073,CARRETA,28000.0
B_RS_20240410_B-TRK-00004,27390.01569167876,TRUCK,14000.0
B_SC_20240406_B-TRK-00077,27719.389564404577,TRUCK,14000.0
B_RS_20240415_B-TRK-00124,26581.806150607154,TRUCK,14000.0
B_SC_20240410_B-CAR-00010,59729.040635604804,CARRETA,28000.0
B_PR_20240420_B-CAR-00011,53611.37233630477,CARRETA,28000.0
B_PR_20240403_B-TRK-00125,27396.190026345743,TRUCK,14000.0
B_SC_20240429_B-TRK-00131,27269.90425111375,TRUCK,14000.0
B_PR_20240206_B-TRK-00087,26763.371893593707,TRUCK,14000.0
B_SC_20240203_B-CAR-00025,54638.78761430732,CARRETA,28000.0
B_RS_20240416_B-CAR-00052,59304.384260453895,CARRETA,28000.0
B_SC_20240417_B-CAR-00052,56702.35428571886,CARRETA,28000.0
B_PR_20240215_B-CAR-00033,58813.28314362285,CARRETA,28000.0
B_PR_20240404_B-TRK-00062,27915.45684345467,TRUCK,14000.0
B_PR_20240207_B-TRK-00054,25873.55640861883,TRUCK,14000.0
B_SC_20240429_B-TRK-00006,27677.53283064322,TRUCK,14000.0
B_RS_20240215_B-CAR-00050,57900.882273575015,CARRETA,28000.0
B_RS_20240210_B-CAR-00002,58414.89428447749,CARRETA,28000.0
B_PR_20240220_B-TRK-00007,27639.758090097745,TRUCK,14000.0
B_SC_20240423_B-TRK-00109,25744.24967681907,TRUCK,14000.0
B_SC_20240210_B-CAR-00052,58091.400415806565,CARRETA,28000.0
B_SC_20240203_B-TRK-00057,28236.540102397095,TRUCK,14000.0
B_RS_20240423_B-TRK-00060,26251.32415350457,TRUCK,14000.0
B_PR_20240219_B-TRK-00113,27621.405905731168,TRUCK,14000.0
B_PR_20240227_B-TRK-00103,26368.81304625147,TRUCK,14000.0
B_RS_20240409_B-TRK-00046,27628.715384075942,TRUCK,14000.0
B_SC_20240403_B-TRK-00093,27246.339854385013,TRUCK,14000.0
B_PR_20240202_B-TRK-00132,27413.07647449551,TRUCK,14000.0
B_PR_20240425_B-TRK-00061,28487.991047657233,TRUCK,14000.0
B_RS_20240216_B-TRK-00005,28136.60314434217,TRUCK,14000.0
B_PR_20240217_B-TRK-00121,26537.199391192564,TRUCK,14000.0
B_PR_20240221_B-CAR-00000,56747.008711751616,CARRETA,28000.0
B_RS_20240210_B-CAR-00041,57653.232321289935,CARRETA,28000.0
B_RS_20240401_B-TRK-00045,27822.845888649368,TRUCK,14000.0
B_PR_20240426_B-TRK-00074,27914.28315650717,TRUCK,14000.0
B_SC_20240412_B-TRK-00102,25786.601203968046,TRUCK,14000.0
B_PR_20240217_B-TRK-00047,27851.270806747994,TRUCK,14000.0
B_RS_20240224_B-TRK-00052,26162.746483705727,TRUCK,14000.0
B_PR_20240426_B-TRK-00107,28118.823451290675,TRUCK,14000.0
B_PR_20240221_B-TRK-00131,27035.7069879107,TRUCK,14000.0
B_SC_20240417_B-TRK-00028,27813.551283017754,TRUCK,14000.0
B_SC_20240221_B-CAR-00058,59233.31180693603,CARRETA,28000.0
B_SC_20240201_B-CAR-00051,52633.60098046927,CARRETA,28000.0
B_SC_20240215_B-TRK-00124,25523.182641367108,TRUCK,14000.0
B_PR_20240210_B-TRK-00105,28614.926678440657,TRUCK,14000.0
B_PR_20240405_B-TRK-00120,28568.53272098636,TRUCK,14000.0
B_PR_20240203_B-TRK-00002,27700.837334092586,TRUCK,14000.0
B_SC_20240413_B-TRK-00058,27986.787938463585,TRUCK,14000.0
B_SC_20240208_B-CAR-00031,54228.34105873013,CARRETA,28000.0
B_RS_20240409_B-CAR-00043,54895.6859513549,CARRETA,28000.0
B_RS_20240208_B-TRK-00044,25391.697123365677,TRUCK,14000.0
B_RS_20240222_B-TRK-00122,27252.478560355263,TRUCK,14000.0
B_SC_20240405_B-TRK-00010,27014.819900446382,TRUCK,14000.0
B_PR_20240217_B-TRK-00115,25862.867238631723,TRUCK,14000.0
B_PR_20240228_B-TRK-00053,25625.999110522647,TRUCK,14000.0
B_RS_20240405_B-TRK-00019,27667.230977740473,TRUCK,14000.0
B_RS_20240409_B-TRK-00132,25565.087389861448,TRUCK,14000.0
B_SC_20240411_B-TRK-00048,26189.39256321283,TRUCK,14000.0
B_RS_20240404_B-TRK-00048,26218.99232903995,TRUCK,14000.0
B_RS_20240411_B-TRK-00135,25203.547075831655,TRUCK,14000.0
B_PR_20240406_B-CAR-00026,52943.48027318201,CARRETA,28000.0
B_RS_20240402_B-TRK-00128,28055.74044697183,TRUCK,14000.0
B_SC_20240408_B-TRK-00052,25387.840772043415,TRUCK,14000.0
B_RS_20240417_B-TRK-00031,25388.474537261343,TRUCK,14000.0
B_RS_20240224_B-TRK-00119,26491.250168351242,TRUCK,14000.0
B_PR_20240405_B-TRK-00059,25478.97031387166,TRUCK,14000.0
B_SC_20240223_B-TRK-00119,25352.246324220836,TRUCK,14000.0
B_RS_20240403_B-TRK-00101,27783.75650385607,TRUCK,14000.0
B_RS_20240409_B-TRK-00102,27257.21748348019,TRUCK,14000.0
B_PR_20240214_B-CAR-00018,56136.8738954793,CARRETA,28000.0
B_RS_20240415_B-CAR-00052,54981.60736108241,CARRETA,28000.0
B_PR_20240205_B-CAR-00027,59192.30907043477,CARRETA,28000.0
B_RS_20240228_B-CAR-00045,58479.23581559149,CARRETA,28000.0
B_RS_20240405_B-TRK-00009,28075.342268977005,TRUCK,14000.0
B_PR_20240208_B-TRK-00085,27475.683721747726,TRUCK,14000.0
B_RS_20240424_B-CAR-00018,55916.916384248194,CARRETA,28000.0
B_SC_20240209_B-CAR-00039,58014.64349364491,CARRETA,28000.0
B_PR_20240217_B-CAR-00031,58445.453906446666,CARRETA,28000.0
B_PR_20240215_B-TRK-00095,26245.30833253572,TRUCK,14000.0
B_SC_20240213_B-TRK-00133,25754.83616419523,TRUCK,14000.0
B_PR_20240229_B-TRK-00022,25905.60329302649,TRUCK,14000.0
B_RS_20240425_B-CAR-00055,57797.27259051828,CARRETA,28000.0
B_RS_20240401_B-CAR-00051,56814.64691654968,CARRETA,28000.0
B_PR_20240202_B-TRK-00087,28367.401821541673,TRUCK,14000.0
B_PR_20240419_B-TRK-00003,27981.74292164796,TRUCK,14000.0
B_PR_20240404_B-TRK-00124,28534.579396683752,TRUCK,14000.0
B_PR_20240227_B-TRK-00116,28142.825331347765,TRUCK,14000.0
B_SC_20240410_B-CAR-00011,57621.39154574284,CARRETA,28000.0
B_RS_20240406_B-TRK-00034,28517.832087632865,TRUCK,14000.0
B_SC_20240403_B-CAR-00023,52991.45974534043,CARRETA,28000.0
B_PR_20240409_B-TRK-00116,27765.116309879395,TRUCK,14000.0
B_SC_20240229_B-TRK-00069,26270.608542690567,TRUCK,14000.0
B_SC_20240401_B-TRK-00124,27255.404132004816,TRUCK,14000.0
B_SC_20240411_B-TRK-00057,26939.24418435899,TRUCK,14000.0
B_SC_20240210_B-TRK-00002,26536.037435899212,TRUCK,14000.0
B_RS_20240201_B-TRK-00115,28130.93503694339,TRUCK,14000.0
B_PR_20240412_B-TRK-00068,27254.629168118532,TRUCK,14000.0
B_SC_20240412_B-CAR-00022,57446.57596738029,CARRETA,28000.0
B_RS_20240228_B-TRK-00076,26292.80702169632,TRUCK,14000.0
B_PR_20240227_B-TRK-00113,26031.295004355343,TRUCK,14000.0
B_SC_20240426_B-CAR-00045,56883.19492196977,CARRETA,28000.0
B_PR_20240404_B-TRK-00059,26060.837422183416,TRUCK,14000.0
B_RS_20240210_B-TRK-00043,27072.760244658763,TRUCK,14000.0
B_RS_20240220_B-TRK-00034,26613.364468701966,TRUCK,14000.0
B_PR_20240212_B-CAR-00009,54139.096020404024,CARRETA,28000.0
B_PR_20240209_B-TRK-00018,27105.786442506407,TRUCK,14000.0
B_RS_20240403_B-TRK-00132,26784.3925235375,TRUCK,14000.0
B_PR_20240408_B-CAR-00039,55219.90100161973,CARRETA,28000.0
B_RS_20240419_B-TRK-00042,27181.20154402902,TRUCK,14000.0
B_PR_20240426_B-TRK-00037,25532.621308811275,TRUCK,14000.0
B_RS_20240202_B-CAR-00046,52543.19896157192,CARRETA,28000.0
B_RS_20240422_B-TRK-00089,25445.097174192833,TRUCK,14000.0
B_SC_20240426_B-TRK-00132,28569.272362850057,TRUCK,14000.0
B_PR_20240423_B-TRK-00100,26763.23345851433,TRUCK,14000.0
B_SC_20240219_B-TRK-00081,28082.232271775094,TRUCK,14000.0
B_SC_20240404_B-TRK-00120,28574.56911341954,TRUCK,14000.0
B_RS_20240424_B-TRK-00126,25846.97929686243,TRUCK,14000.0
B_RS_20240201_B-TRK-00005,26322.972531472155,TRUCK,14000.0
B_PR_20240416_B-TRK-00108,26914.850567253292,TRUCK,14000.0
B_PR_20240411_B-TRK-00130,28662.295180536403,TRUCK,14000.0
B_RS_20240207_B-TRK-00036,28752.731287635852,TRUCK,14000.0
B_SC_20240422_B-CAR-00049,52572.6126535931,CARRETA,28000.0
B_SC_20240415_B-CAR-00021,56449.80819551391,CARRETA,28000.0
B_RS_20240203_B-CAR-00030,53677.13974615758,CARRETA,28000.0
B_PR_20240205_B-CAR-00047,57876.63467091233,CARRETA,28000.0
B_RS_20240422_B-TRK-00061,25211.68011087073,TRUCK,14000.0
B_RS_20240229_B-TRK-00045,27833.859159402327,TRUCK,14000.0
B_PR_20240408_B-TRK-00124,28295.867672816068,TRUCK,14000.0
B_RS_20240214_B-CAR-00056,52894.68328687659,CARRETA,28000.0
B_RS_20240224_B-CAR-00055,58371.28730217005,CARRETA,28000.0
B_SC_20240409_B-CAR-00047,57957.30041319188,CARRETA,28000.0
B_PR_20240212_B-TRK-00072,27255.13187872449,TRUCK,14000.0
B_PR_20240213_B-TRK-00124,27076.270935131193,TRUCK,14000.0
B_SC_20240402_B-CAR-00055,56530.10453151517,CARRETA,28000.0
B_SC_20240401_B-TRK-00083,26882.68201221595,TRUCK,14000.0
B_PR_20240222_B-TRK-00019,26242.881720522866,TRUCK,14000.0
B_SC_20240422_B-TRK-00065,27532.037038370505,TRUCK,14000.0
B_SC_20240221_B-TRK-00020,26808.086916886474,TRUCK,14000.0
B_PR_20240226_B-CAR-00004,53922.851747179186,CARRETA,28000.0
B_RS_20240413_B-TRK-00039,27965.69272232559,TRUCK,14000.0
B_SC_20240217_B-TRK-00082,28643.02484120446,TRUCK,14000.0
B_SC_20240217_B-TRK-00137,26927.298961514512,TRUCK,14000.0
B_SC_20240416_B-TRK-00011,28287.541232452073,TRUCK,14000.0
B_RS_20240424_B-TRK-00125,26243.082080726726,TRUCK,14000.0
B_PR_20240208_B-CAR-00054,55190.233449963955,CARRETA,28000.0
B_PR_20240209_B-TRK-00041,28171.599573576925,TRUCK,14000.0
B_SC_20240412_B-TRK-00138,27999.99307140271,TRUCK,14000.0
B_PR_20240217_B-TRK-00010,27612.31823024919,TRUCK,14000.0
B_RS_20240209_B-TRK-00082,27261.57248720715,TRUCK,14000.0
B_RS_20240209_B-TRK-00134,28490.565624478324,TRUCK,14000.0
B_RS_20240402_B-TRK-00041,28707.188707662128,TRUCK,14000.0
B_RS_20240429_B-TRK-00093,27652.794115113997,TRUCK,14000.0
B_SC_20240415_B-CAR-00018,53085.78044447598,CARRETA,28000.0
B_PR_20240417_B-TRK-00115,26021.490852571776,TRUCK,14000.0
B_SC_20240408_B-TRK-00135,27794.499025049605,TRUCK,14000.0
B_PR_20240201_B-TRK-00083,28792.50720268883,TRUCK,14000.0
B_RS_20240404_B-TRK-00111,28687.08627289969,TRUCK,14000.0
B_PR_20240214_B-CAR-00003,53465.59627678856,CARRETA,28000.0
B_SC_20240214_B-TRK-00114,26946.943951885598,TRUCK,14000.0
B_SC_20240422_B-CAR-00043,57508.83812482186,CARRETA,28000.0
B_PR_20240201_B-TRK-00070,25662.154039381505,TRUCK,14000.0
B_RS_20240416_B-CAR-00042,59035.63536504182,CARRETA,28000.0
B_SC_20240403_B-CAR-00013,54826.96653437272,CARRETA,28000.0
B_RS_20240420_B-CAR-00004,56760.220480644915,CARRETA,28000.0
B_SC_20240429_B-CAR-00042,59925.07159369128,CARRETA,28000.0
B_RS_20240201_B-TRK-00043,25656.501832123635,TRUCK,14000.0
B_SC_20240413_B-TRK-00085,27348.82556139027,TRUCK,14000.0
B_PR_20240410_B-CAR-00039,57922.11486475115,CARRETA,28000.0
B_RS_20240213_B-TRK-00013,25861.10895672168,TRUCK,14000.0
B_PR_20240420_B-CAR-00024,59092.4618991933,CARRETA,28000.0
B_RS_20240408_B-TRK-00057,25342.171154628322,TRUCK,14000.0
B_SC_20240425_B-TRK-00001,27310.071615288747,TRUCK,14000.0
B_RS_20240223_B-TRK-00035,25688.55550110151,TRUCK,14000.0
B_RS_20240222_B-TRK-00085,27988.67231354299,TRUCK,14000.0
B_RS_20240430_B-TRK-00012,28105.86870772815,TRUCK,14000.0
B_SC_20240226_B-CAR-00047,54560.345132848335,CARRETA,28000.0
B_PR_20240413_B-TRK-00078,27734.111324566307,TRUCK,14000.0
B_SC_20240417_B-TRK-00018,26152.79324102443,TRUCK,14000.0
B_RS_20240403_B-TRK-00017,27467.21166369597,TRUCK,14000.0
B_RS_20240413_B-CAR-00050,54584.90333961854,CARRETA,28000.0
B_PR_20240203_B-TRK-00056,27108.977209971934,TRUCK,14000.0
B_PR_20240418_B-TRK-00094,28767.304497889752,TRUCK,14000.0
B_SC_20240214_B-TRK-00034,28176.477672215697,TRUCK,14000.0
B_RS_20240216_B-CAR-00050,57930.15043376714,CARRETA,28000.0
B_SC_20240214_B-CAR-00041,54992.57365415544,CARRETA,28000.0
B_PR_20240412_B-TRK-00019,28322.822136605555,TRUCK,14000.0
B_SC_20240223_B-CAR-00049,54183.02526781364,CARRETA,28000.0
B_PR_20240214_B-TRK-00059,28500.48916784204,TRUCK,14000.0
B_PR_20240205_B-TRK-00056,26347.864767257026,TRUCK,14000.0
B_PR_20240202_B-TRK-00096,25988.295294874635,TRUCK,14000.0
B_PR_20240228_B-TRK-00092,27468.59482474755,TRUCK,14000.0
B_RS_20240430_B-CAR-00004,52567.926571556374,CARRETA,28000.0
B_PR_20240408_B-TRK-00132,27874.282150573486,TRUCK,14000.0
B_SC_20240410_B-CAR-00031,56104.13981463122,CARRETA,28000.0
B_PR_20240205_B-TRK-00029,27267.77283105941,TRUCK,14000.0
B_PR_20240207_B-CAR-00031,58778.45127605875,CARRETA,28000.0
B_PR_20240417_B-CAR-00006,59090.94199792333,CARRETA,28000.0
B_SC_20240417_B-CAR-00048,55508.86891371933,CARRETA,28000.0
B_PR_20240426_B-TRK-00122,26466.406985001784,TRUCK,14000.0
B_SC_20240419_B-CAR-00018,58444.21799515445,CARRETA,28000.0
B_PR_20240214_B-TRK-00117,27489.693266420363,TRUCK,14000.0
B_SC_20240430_B-CAR-00049,59235.79517375789,CARRETA,28000.0
B_SC_20240206_B-TRK-00029,28775.598009785434,TRUCK,14000.0
B_PR_20240402_B-TRK-00086,25389.497701254444,TRUCK,14000.0
B_RS_20240207_B-TRK-00035,27456.54357936449,TRUCK,14000.0
B_RS_20240402_B-TRK-00080,28098.65983623648,TRUCK,14000.0
B_SC_20240412_B-TRK-00027,26109.873693474372,TRUCK,14000.0
B_PR_20240402_B-TRK-00120,28702.781847056565,TRUCK,14000.0
B_RS_20240419_B-TRK-00099,27050.45544482523,TRUCK,14000.0
B_PR_20240413_B-TRK-00072,28733.698768997394,TRUCK,14000.0
B_SC_20240420_B-TRK-00091,28071.588988240936,TRUCK,14000.0
B_RS_20240425_B-TRK-00034,28271.09020196634,TRUCK,14000.0
B_RS_20240424_B-CAR-00046,58202.842559867386,CARRETA,28000.0
B_RS_20240209_B-TRK-00123,26250.85677757453,TRUCK,14000.0
B_PR_20240410_B-TRK-00008,28035.53170987472,TRUCK,14000.0
B_PR_20240404_B-TRK-00119,25286.97316545805,TRUCK,14000.0
B_RS_20240208_B-CAR-00049,55471.059506704194,CARRETA,28000.0
B_SC_20240422_B-TRK-00082,27870.81475397556,TRUCK,14000.0
B_PR_20240202_B-TRK-00024,26742.050807972242,TRUCK,14000.0
B_RS_20240427_B-TRK-00072,27367.223002317318,TRUCK,14000.0
B_SC_20240221_B-TRK-00046,26205.66992077239,TRUCK,14000.0
B_PR_20240406_B-TRK-00090,26903.723635657596,TRUCK,14000.0
B_PR_20240409_B-TRK-00071,27154.37559688512,TRUCK,14000.0
B_RS_20240219_B-CAR-00022,54200.194943333656,CARRETA,28000.0
B_RS_20240220_B-CAR-00053,58995.286369503076,CARRETA,28000.0
B_SC_20240411_B-TRK-00024,27003.448879589116,TRUCK,14000.0
B_RS_20240220_B-TRK-00017,26795.28819438705,TRUCK,14000.0
B_PR_20240406_B-TRK-00012,27177.59951524061,TRUCK,14000.0
B_SC_20240202_B-TRK-00026,26625.06760858656,TRUCK,14000.0
B_SC_20240229_B-TRK-00116,27872.014308788173,TRUCK,14000.0
B_RS_20240415_B-CAR-00016,55057.66878201319,CARRETA,28000.0
B_PR_20240201_B-TRK-00077,28025.040696129498,TRUCK,14000.0
B_SC_20240401_B-CAR-00003,57661.52969660273,CARRETA,28000.0
B_PR_20240208_B-TRK-00095,27157.205833855533,TRUCK,14000.0
B_RS_20240405_B-TRK-00113,26826.874293949535,TRUCK,14000.0
B_PR_20240429_B-TRK-00103,28633.925814621103,TRUCK,14000.0
B_RS_20240411_B-CAR-00039,56702.64200749309,CARRETA,28000.0
B_PR_20240420_B-CAR-00043,58188.97135852102,CARRETA,28000.0
B_RS_20240409_B-TRK-00110,25616.454511595115,TRUCK,14000.0
B_RS_20240417_B-CAR-00025,54938.13754384269,CARRETA,28000.0
B_PR_20240222_B-CAR-00013,53315.21732462575,CARRETA,28000.0
B_SC_20240410_B-TRK-00021,25647.14352945347,TRUCK,14000.0
B_PR_20240203_B-CAR-00038,59356.84454227109,CARRETA,28000.0
B_PR_20240424_B-CAR-00055,53949.89287943342,CARRETA,28000.0
B_SC_20240210_B-TRK-00128,27692.656035180582,TRUCK,14000.0
B_PR_20240403_B-TRK-00120,26844.475834925473,TRUCK,14000.0
B_PR_20240406_B-TRK-00026,27190.20794068485,TRUCK,14000.0
B_SC_20240405_B-TRK-00026,27051.655298389644,TRUCK,14000.0
B_SC_20240405_B-CAR-00025,58052.017432202476,CARRETA,28000.0
B_SC_20240403_B-CAR-00031,57691.60444764764,CARRETA,28000.0
B_PR_20240420_B-TRK-00097,27253.498411233075,TRUCK,14000.0
B_SC_20240425_B-TRK-00119,26457.760605924374,TRUCK,14000.0
B_PR_20240208_B-TRK-00014,27106.129325368485,TRUCK,14000.0
B_PR_20240403_B-TRK-00116,25946.333010419712,TRUCK,14000.0
B_PR_20240221_B-CAR-00041,57426.35098217571,CARRETA,28000.0
B_RS_20240213_B-CAR-00038,56449.43724958463,CARRETA,28000.0
B_PR_20240209_B-TRK-00109,25881.072005121856,TRUCK,14000.0
B_PR_20240219_B-TRK-00058,28513.496247916828,TRUCK,14000.0
B_SC_20240417_B-TRK-00081,28674.540009422828,TRUCK,14000.0
B_PR_20240404_B-TRK-00112,28203.80454265019,TRUCK,14000.0
B_PR_20240203_B-TRK-00132,25707.775281433755,TRUCK,14000.0
B_RS_20240429_B-TRK-00045,25644.29173550037,TRUCK,14000.0
B_SC_20240210_B-TRK-00104,26537.601307836798,TRUCK,14000.0
B_SC_20240412_B-TRK-00028,28056.537385707546,TRUCK,14000.0
B_PR_20240420_B-CAR-00053,54086.750173160246,CARRETA,28000.0
B_SC_20240206_B-TRK-00122,27489.03159759481,TRUCK,14000.0
B_RS_20240202_B-TRK-00081,26887.39455492062,TRUCK,14000.0
B_PR_20240214_B-TRK-00007,27321.194584634737,TRUCK,14000.0
B_SC_20240404_B-TRK-00079,28092.276682111733,TRUCK,14000.0
B_PR_20240406_B-CAR-00039,57786.32746843566,CARRETA,28000.0
B_SC_20240203_B-TRK-00131,25996.217460101358,TRUCK,14000.0
B_PR_20240206_B-TRK-00084,27607.525439075085,TRUCK,14000.0
B_SC_20240408_B-TRK-00023,25445.60524193003,TRUCK,14000.0
B_PR_20240212_B-TRK-00008,27797.66881239123,TRUCK,14000.0
B_RS_20240206_B-TRK-00083,28473.087717982497,TRUCK,14000.0
B_RS_20240205_B-TRK-00000,28426.90434684294,TRUCK,14000.0
B_SC_20240404_B-TRK-00022,28294.164666874913,TRUCK,14000.0
B_PR_20240206_B-CAR-00013,59671.39014512757,CARRETA,28000.0
B_PR_20240416_B-TRK-00114,26598.35008104412,TRUCK,14000.0
B_PR_20240416_B-TRK-00015,28778.249430640542,TRUCK,14000.0
B_RS_20240220_B-TRK-00042,25210.255990029036,TRUCK,14000.0
B_RS_20240424_B-CAR-00057,53712.16112020388,CARRETA,28000.0
B_RS_20240224_B-TRK-00013,25371.26051183125,TRUCK,14000.0
B_PR_20240417_B-TRK-00104,28470.949486145113,TRUCK,14000.0
B_RS_20240412_B-CAR-00053,59017.107687930584,CARRETA,28000.0
B_SC_20240419_B-TRK-00040,28650.184904246074,TRUCK,14000.0
B_PR_20240420_B-TRK-00132,28149.91445537324,TRUCK,14000.0
B_PR_20240408_B-TRK-00071,26224.763531549193,TRUCK,14000.0
B_SC_20240402_B-CAR-00058,54023.62762066675,CARRETA,28000.0
B_RS_20240410_B-TRK-00138,27893.128574949522,TRUCK,14000.0
B_SC_20240227_B-CAR-00002,53449.912458166335,CARRETA,28000.0
B_PR_20240427_B-CAR-00023,57024.94973055609,CARRETA,28000.0
B_SC_20240403_B-CAR-00056,57691.28339494123,CARRETA,28000.0
B_RS_20240424_B-TRK-00107,27028.53425311592,TRUCK,14000.0
B_RS_20240411_B-CAR-00036,58394.12235435318,CARRETA,28000.0
B_RS_20240223_B-TRK-00029,28238.569324525546,TRUCK,14000.0
B_SC_20240205_B-TRK-00048,26023.947188954415,TRUCK,14000.0
B_SC_20240208_B-TRK-00019,25768.085555845548,TRUCK,14000.0
B_SC_20240417_B-TRK-00083,26428.367769855424,TRUCK,14000.0
B_RS_20240425_B-TRK-00113,27776.074392431827,TRUCK,14000.0
B_SC_20240208_B-CAR-00053,54874.223751481106,CARRETA,28000.0
B_RS_20240222_B-CAR-00009,54590.92092653859,CARRETA,28000.0
B_PR_20240203_B-TRK-00120,28252.593988281922,TRUCK,14000.0
B_SC_20240210_B-TRK-00026,25585.95669245227,TRUCK,14000.0
B_SC_20240424_B-TRK-00041,25737.903787426218,TRUCK,14000.0
B_PR_20240403_B-TRK-00002,25912.69028263005,TRUCK,14000.0
B_SC_20240429_B-TRK-00019,28407.142136561924,TRUCK,14000.0
B_PR_20240224_B-CAR-00044,54324.46604798606,CARRETA,28000.0
B_PR_20240403_B-TRK-00045,27673.9033692484,TRUCK,14000.0
B_SC_20240203_B-TRK-00054,25303.305711040583,TRUCK,14000.0
B_PR_20240223_B-TRK-00111,26124.22549372325,TRUCK,14000.0
B_PR_20240202_B-TRK-00119,26330.201835211854,TRUCK,14000.0
B_SC_20240419_B-TRK-00122,25510.171355246628,TRUCK,14000.0
B_RS_20240208_B-CAR-00028,56909.219255559816,CARRETA,28000.0
B_PR_20240224_B-TRK-00041,27816.688431815302,TRUCK,14000.0
B_RS_20240404_B-TRK-00117,25909.529903599665,TRUCK,14000.0
B_SC_20240226_B-TRK-00070,27914.59964471172,TRUCK,14000.0
B_PR_20240212_B-CAR-00055,53185.11413049717,CARRETA,28000.0
B_PR_20240222_B-CAR-00039,53405.21108559807,CARRETA,28000.0
B_SC_20240423_B-TRK-00066,27844.4225180206,TRUCK,14000.0
B_RS_20240420_B-TRK-00044,26347.775659198596,TRUCK,14000.0
B_PR_20240411_B-TRK-00068,27745.44720188615,TRUCK,14000.0
B_PR_20240426_B-TRK-00031,27402.997379544697,TRUCK,14000.0
B_RS_20240427_B-TRK-00041,25897.825825170145,TRUCK,14000.0
B_PR_20240223_B-TRK-00134,26041.12293476944,TRUCK,14000.0
B_PR_20240222_B-TRK-00125,26601.798328515764,TRUCK,14000.0
B_SC_20240216_B-TRK-00036,26424.424324916014,TRUCK,14000.0
B_PR_20240402_B-CAR-00046,59313.40426427161,CARRETA,28000.0
B_PR_20240226_B-TRK-00031,27462.86182428922,TRUCK,14000.0
B_RS_20240415_B-TRK-00130,25876.372653659877,TRUCK,14000.0
B_PR_20240406_B-TRK-00074,28060.733700165714,TRUCK,14000.0
B_RS_20240402_B-CAR-00004,53970.715315167414,CARRETA,28000.0
B_PR_20240409_B-CAR-00054,56029.23627971862,CARRETA,28000.0
B_PR_20240229_B-TRK-00120,25250.211748710764,TRUCK,14000.0
B_RS_20240215_B-CAR-00014,57865.96584573168,CARRETA,28000.0
B_PR_20240422_B-TRK-00080,27837.68814836058,TRUCK,14000.0
